env,demo_tag,arch,seed,n_params,noise_sigma,teacher_return,student_return,student_std,distill_efficiency,final_val_loss,train_time_s
halfcheetah_pomdp,teacher_1000000_noise00_200ep,lstm,456,67526,0.0,1380.1287841796875,1125.25479048862,435.278134959571,0.8153259343528888,0.02369495714083314,5.634024381637573
halfcheetah_pomdp,teacher_1000000_noise00_200ep,stu,42,338118,0.0,1380.1287841796875,1224.9695751956092,39.09019385761729,0.8875762821827523,0.017629385460168123,61.18225717544556
halfcheetah_pomdp,teacher_1000000_noise00_200ep,stu,123,338118,0.0,1380.1287841796875,1265.9839434402297,345.8080508464236,0.9172940655626551,0.017401703167706728,61.22362041473389
halfcheetah_pomdp,teacher_1000000_noise00_200ep,stu,456,338118,0.0,1380.1287841796875,1000.0125697306215,463.1709155710268,0.7245791705771885,0.016922327456995845,61.195966720581055
halfcheetah_pomdp,teacher_1000000_noise00_200ep,transformer,42,232006,0.0,1380.1287841796875,1238.4383851287894,356.71132543105,0.8973353786435841,0.01928070606663823,22.724440574645996
halfcheetah_pomdp,teacher_1000000_noise00_200ep,transformer,123,232006,0.0,1380.1287841796875,1232.6684173121644,391.0482059246641,0.8931546326996073,0.01911898795515299,22.697524547576904
halfcheetah_pomdp,teacher_1000000_noise00_200ep,transformer,456,232006,0.0,1380.1287841796875,1211.9602769465064,335.0781195986404,0.8781501341317679,0.019421386066824198,22.676429510116577
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,gru,42,50886,0.0,1381.372802734375,1375.7997483646745,211.9213735307639,0.9959655681951542,0.0062874381700040475,48.117942094802856
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,gru,123,50886,0.0,1381.372802734375,1445.5452442832154,52.369950320474125,1.0464555559670883,0.0061180714615865755,48.10357332229614
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,gru,456,50886,0.0,1381.372802734375,1383.9816897546964,258.26111670885217,1.0018886190716636,0.006233797469911606,47.899253368377686
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,lstm,42,67526,0.0,1381.372802734375,1315.7213217512442,289.12074450714874,0.9524737414453389,0.007217569264436239,49.080599546432495
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,lstm,123,67526,0.0,1381.372802734375,1389.326026383769,299.0160279017072,1.0057574780925547,0.007819978912409983,49.064926862716675
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,lstm,456,67526,0.0,1381.372802734375,1436.7183890647182,44.71515772221791,1.0400656406589073,0.0075250275089944665,49.02456569671631
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,stu,42,338118,0.0,1381.372802734375,1297.2519422850437,64.80004226470908,0.9391034337125957,0.0056244252176073034,604.181970834732
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,stu,123,338118,0.0,1381.372802734375,1151.1175375795628,133.8716926600826,0.8333141750734989,0.005680147374637033,603.9383864402771
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,stu,456,338118,0.0,1381.372802734375,1309.8718332183116,76.61019702747275,0.94823919410131,0.005698976131450189,603.9130182266235
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,transformer,42,232006,0.0,1381.372802734375,1399.9938599765205,121.10437476709053,1.0134801099350486,0.009724059803901534,218.1271436214447
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,transformer,123,232006,0.0,1381.372802734375,1331.5260459587305,187.8391011409683,0.9639150585005186,0.009481299570516535,219.03063344955444
halfcheetah_pomdp,teacher_1000000_noise00_2000ep,transformer,456,232006,0.0,1381.372802734375,1401.3839330875849,124.02946578919571,1.0144864082408447,0.009870835040744982,219.25001454353333
ant_pomdp,teacher_1000000_noise00_50ep,gru,42,51336,0.0,1451.0302734375,1028.1881086833585,80.47362431499398,0.7085917692451545,0.036605678498744965,1.8873770236968994
ant_pomdp,teacher_1000000_noise00_50ep,gru,123,51336,0.0,1451.0302734375,938.7206242234273,5.764892153702977,0.6469338658245856,0.03658633679151535,1.8293607234954834
ant_pomdp,teacher_1000000_noise00_50ep,gru,456,51336,0.0,1451.0302734375,950.5793987305482,3.6004191125839107,0.6551065240552284,0.03623409569263458,1.8777642250061035
ant_pomdp,teacher_1000000_noise00_50ep,lstm,42,67976,0.0,1451.0302734375,909.944227151658,17.73180019614097,0.6271021658259371,0.03447515144944191,1.8711779117584229
ant_pomdp,teacher_1000000_noise00_50ep,lstm,123,67976,0.0,1451.0302734375,916.1049456891085,10.524190719954461,0.6313479204805631,0.0346718393266201,1.9276764392852783
ant_pomdp,teacher_1000000_noise00_50ep,lstm,456,67976,0.0,1451.0302734375,928.6668658905517,18.093191017544566,0.6400051624633123,0.0353466160595417,1.881277084350586
ant_pomdp,teacher_1000000_noise00_50ep,stu,42,338568,0.0,1451.0302734375,906.7401774667309,3.6126702214559625,0.6248940453314303,0.03243546187877655,12.606880903244019
ant_pomdp,teacher_1000000_noise00_50ep,stu,123,338568,0.0,1451.0302734375,920.273995547583,84.39062065567157,0.6342210857995733,0.03176094964146614,12.64507508277893
ant_pomdp,teacher_1000000_noise00_50ep,stu,456,338568,0.0,1451.0302734375,929.3023649784025,5.751731921904672,0.6404431265082287,0.034178148955106735,12.625210523605347
ant_pomdp,teacher_1000000_noise00_50ep,transformer,42,232456,0.0,1451.0302734375,1113.618801966423,92.09345288523845,0.7674676554667966,0.03507499396800995,5.330360174179077
ant_pomdp,teacher_1000000_noise00_50ep,transformer,123,232456,0.0,1451.0302734375,975.8701326680132,68.62887578148279,0.6725360252864818,0.035342808812856674,5.338185787200928
ant_pomdp,teacher_1000000_noise00_50ep,transformer,456,232456,0.0,1451.0302734375,1071.6508707878002,81.15614392278296,0.738544805305166,0.03499218821525574,5.32805871963501
ant_pomdp,teacher_1000000_noise00_200ep,gru,42,51336,0.0,1472.4542236328125,881.1538900682975,25.131753410515657,0.5984253200716356,0.02136434738834699,4.768694877624512
ant_pomdp,teacher_1000000_noise00_200ep,gru,123,51336,0.0,1472.4542236328125,1227.0438241900629,290.9893791337887,0.833332408231152,0.021632192035516102,4.697571516036987
ant_pomdp,teacher_1000000_noise00_200ep,gru,456,51336,0.0,1472.4542236328125,862.8522671572146,9.785408667456496,0.5859959877247668,0.020676226665576298,4.795823335647583
ant_pomdp,teacher_1000000_noise00_200ep,lstm,42,67976,0.0,1472.4542236328125,896.5149862994092,23.988289514422693,0.6088576282443223,0.02054238257308801,4.838781118392944
ant_pomdp,teacher_1000000_noise00_200ep,lstm,123,67976,0.0,1472.4542236328125,1143.7428319971543,276.2639829779155,0.7767595173012121,0.021023066714406013,4.90999174118042
ant_pomdp,teacher_1000000_noise00_200ep,lstm,456,67976,0.0,1472.4542236328125,967.5273574037104,119.62502936537017,0.6570848464250687,0.021000462894638378,4.781354188919067
ant_pomdp,teacher_1000000_noise00_200ep,stu,42,338568,0.0,1472.4542236328125,909.7338405810002,20.572699673492515,0.6178350579459926,0.018199923758705456,47.83246898651123
