env,demo_tag,arch,seed,n_params,noise_sigma,teacher_return,student_return,student_std,distill_efficiency,final_val_loss,train_time_s
halfcheetah_pomdp,teacher_200000_noise00,gru,123,311526,0.0,533.9777221679688,552.5054273390045,74.50665765256177,1.034697524637943,0.02400651089847088,74.15993928909302
halfcheetah_pomdp,teacher_200000_noise00,gru,456,311526,0.0,533.9777221679688,540.8526116583686,101.99028358192402,1.0128748620120096,0.024091957695782186,74.25391507148743
halfcheetah_pomdp,teacher_200000_noise03,gru,42,311526,0.3,463.8608703613281,615.0247027322694,92.04609104786438,1.3258818366231042,0.1016810491681099,73.94896125793457
halfcheetah_pomdp,teacher_200000_noise03,gru,123,311526,0.3,463.8608703613281,610.4725546893612,126.07948260296973,1.3160682301437256,0.1015438973903656,74.18615412712097
halfcheetah_pomdp,teacher_200000_noise03,gru,456,311526,0.3,463.8608703613281,626.4655565364149,93.15649895675644,1.3505462447143355,0.1009094811975956,74.28686857223511
halfcheetah_pomdp,teacher_500000_noise00,gru,42,311526,0.0,1012.5223999023438,1139.700843230044,102.25230297143511,1.125605560272016,0.020967983081936835,74.13480234146118
halfcheetah_pomdp,teacher_500000_noise00,gru,123,311526,0.0,1012.5223999023438,1144.042190160203,71.74323443760332,1.1298932154691532,0.021185949444770813,74.05403757095337
halfcheetah_pomdp,teacher_500000_noise00,gru,456,311526,0.0,1012.5223999023438,1109.5424705224107,168.83412015788048,1.095820172106241,0.02084536086767912,74.12490558624268
halfcheetah_pomdp,teacher_500000_noise03,gru,42,311526,0.3,592.0337524414062,938.8328496413427,285.86308110307266,1.5857758882324184,0.0960214950144291,74.12187933921814
halfcheetah_pomdp,teacher_500000_noise03,gru,123,311526,0.3,592.0337524414062,1018.7519662311773,102.82561952073581,1.7207666995844186,0.09623548090457916,74.09101605415344
halfcheetah_pomdp,teacher_500000_noise03,gru,456,311526,0.3,592.0337524414062,990.7569745103592,190.25063648361146,1.6734805582024899,0.09566553682088852,74.08933115005493
ant_pomdp,teacher_1000000_noise00,gru,42,312648,0.0,1423.501708984375,1965.5359697054214,419.1295643549994,1.3807752792286925,0.010928701842203736,57.19296431541443
ant_pomdp,teacher_1000000_noise00,gru,123,312648,0.0,1423.501708984375,1948.7513043788617,478.99693627194756,1.3689841691649505,0.010822686715982854,57.126198053359985
ant_pomdp,teacher_1000000_noise00,gru,456,312648,0.0,1423.501708984375,2028.433437357941,214.75345966547596,1.4249603105887148,0.010778007796034217,57.14100670814514
ant_pomdp,teacher_1000000_noise03,gru,42,312648,0.3,317.19671630859375,2014.5104639912267,145.53226207302905,6.350981458557577,0.10939797386527061,41.91306781768799
ant_pomdp,teacher_1000000_noise03,gru,123,312648,0.3,317.19671630859375,2009.4290376219851,247.71452612665047,6.334961663559769,0.10923821851611137,41.961833477020264
ant_pomdp,teacher_1000000_noise03,gru,456,312648,0.3,317.19671630859375,1715.5422669076397,217.33197052895213,5.408449011933106,0.1094724362095197,41.81445527076721
ant_pomdp,teacher_2000000_noise00,gru,42,312648,0.0,438.8543701171875,572.9478608634355,474.5626115439535,1.3055535044813178,0.027771827454368275,20.022749662399292
ant_pomdp,teacher_2000000_noise00,gru,123,312648,0.0,438.8543701171875,775.330848778796,535.0929099297364,1.766715570296723,0.02664844257136186,19.97183847427368
ant_pomdp,teacher_2000000_noise00,gru,456,312648,0.0,438.8543701171875,817.2735041691468,601.0923287604418,1.8622886310803055,0.027694042772054672,19.96932363510132
ant_pomdp,teacher_2000000_noise03,gru,42,312648,0.3,210.45587158203125,2265.281398658025,37.21499946981011,10.76368828120372,0.11831346713006496,27.959325790405273
ant_pomdp,teacher_2000000_noise03,gru,123,312648,0.3,210.45587158203125,2421.3113091723953,41.09353416526308,11.50507843269471,0.11774808540940285,28.04797887802124
ant_pomdp,teacher_2000000_noise03,gru,456,312648,0.3,210.45587158203125,2374.331445402132,70.52529548158991,11.281849385117619,0.11805667914450169,28.02557134628296
ant_pomdp,teacher_200000_noise00,gru,42,312648,0.0,647.480712890625,848.1154423126543,184.65711204182068,1.309869816085041,0.007191401440650225,53.07866144180298
ant_pomdp,teacher_200000_noise00,gru,123,312648,0.0,647.480712890625,760.6288425601157,250.85038777640034,1.1747513515334689,0.00731661736166903,53.162333250045776
ant_pomdp,teacher_200000_noise00,gru,456,312648,0.0,647.480712890625,834.4015396771789,182.71749296206454,1.288689412773488,0.007111357857606241,53.098572731018066
ant_pomdp,teacher_200000_noise03,gru,42,312648,0.3,215.5786895751953,975.3218471588895,71.45375646362032,4.524203431613729,0.1040467843413353,32.134504079818726
ant_pomdp,teacher_200000_noise03,gru,123,312648,0.3,215.5786895751953,853.8975768991,45.71432964958535,3.960955410675018,0.10404468774795532,31.971773147583008
ant_pomdp,teacher_200000_noise03,gru,456,312648,0.3,215.5786895751953,892.2257213974066,100.72259561606933,4.138747309187035,0.10373679548501968,32.006569385528564
ant_pomdp,teacher_500000_noise00,gru,42,312648,0.0,963.0919189453125,1019.0921349101291,436.73550619964095,1.0581462837172828,0.007751872530207038,57.689547061920166
ant_pomdp,teacher_500000_noise00,gru,123,312648,0.0,963.0919189453125,1022.8454826912141,378.4664493023214,1.0620434691335985,0.007878974371124059,57.71015405654907
ant_pomdp,teacher_500000_noise00,gru,456,312648,0.0,963.0919189453125,1164.6919591588296,295.2919575100282,1.2093258558687632,0.007739926571957767,57.56973743438721
ant_pomdp,teacher_500000_noise03,gru,42,312648,0.3,250.62648010253906,1368.6234371085382,134.23372063386975,5.460809394715961,0.10686746053397655,33.5827431678772
ant_pomdp,teacher_500000_noise03,gru,123,312648,0.3,250.62648010253906,1280.0632581934833,250.34665492905108,5.107454159152575,0.10678473114967346,33.60271072387695
ant_pomdp,teacher_500000_noise03,gru,456,312648,0.3,250.62648010253906,1395.8791208350322,163.34300840704736,5.5695596102372535,0.10665530897676945,33.60586333274841
