env,demo_tag,arch,seed,n_params,noise_sigma,teacher_return,student_return,student_std,distill_efficiency,final_val_loss,train_time_s
halfcheetah_pomdp,teacher_500000_noise00,framestack,456,8710,0.0,1012.5223999023438,-40.61061014671175,0.7964432656505637,-0.0401083572577047,0.05594455860555172,9.446358919143677
halfcheetah_pomdp,teacher_500000_noise03,mlp,42,5126,0.3,592.0337524414062,-23.513110476168517,0.6980834595397546,-0.03971582765206552,0.25618197619915006,8.920703172683716
halfcheetah_pomdp,teacher_500000_noise03,mlp,123,5126,0.3,592.0337524414062,-21.050951813614535,0.6770479215278358,-0.03555701296894885,0.2539930135011673,8.780971050262451
halfcheetah_pomdp,teacher_500000_noise03,mlp,456,5126,0.3,592.0337524414062,-24.966491501387146,0.6192462302602049,-0.04217072320358642,0.25671796798706054,8.867667198181152
halfcheetah_pomdp,teacher_500000_noise03,framestack,42,8710,0.3,592.0337524414062,-24.49719859058433,0.7626283224819936,-0.04137804388611919,0.1414885178208351,9.512490272521973
halfcheetah_pomdp,teacher_500000_noise03,framestack,123,8710,0.3,592.0337524414062,-24.78183607510462,0.6463698829308371,-0.0418588230365418,0.14295617938041688,9.332547903060913
halfcheetah_pomdp,teacher_500000_noise03,framestack,456,8710,0.3,592.0337524414062,-21.81540533661673,0.7723543350880239,-0.036848245976948434,0.14157890677452087,9.405475378036499
ant_pomdp,teacher_1000000_noise00,mlp,42,5576,0.0,1423.501708984375,1241.538335402241,201.3715174147258,0.8721720020189092,0.03493799874559045,7.341405630111694
ant_pomdp,teacher_1000000_noise00,mlp,123,5576,0.0,1423.501708984375,1104.1093118467443,76.9133824096349,0.7756290736275213,0.03528860351070762,7.37861180305481
ant_pomdp,teacher_1000000_noise00,mlp,456,5576,0.0,1423.501708984375,1039.917754245472,72.20677156659075,0.7305349531244479,0.03431200189515948,7.231261253356934
ant_pomdp,teacher_1000000_noise00,framestack,42,11400,0.0,1423.501708984375,1063.8466309582946,229.35365461226252,0.7473448217475739,0.02024336368776858,7.907582521438599
ant_pomdp,teacher_1000000_noise00,framestack,123,11400,0.0,1423.501708984375,998.5769585744098,55.1249022377211,0.7014933331459531,0.020314818248152733,7.816895484924316
ant_pomdp,teacher_1000000_noise00,framestack,456,11400,0.0,1423.501708984375,1064.0103665337354,103.05467664811054,0.7474598448447767,0.020358301931992173,7.90604567527771
ant_pomdp,teacher_1000000_noise03,mlp,42,5576,0.3,317.19671630859375,992.4113035669423,38.46246278171997,3.1286934969448015,0.1419168288509051,5.6673173904418945
